timestamp,close,high,low,open,volume1488378618,64.2000,64.2500,64.1300,64.2000,699500
1488378710,64.0950,64.1500,64.0600,64.0800,122600
1488378726,64.1300,64.1400,64.0600,64.0700,129000
1488378780,64.1000,64.1350,64.0900,64.1300,71000
1488378899,64.0345,64.1100,64.0218,64.1050,87100
1488378900,64.1000,64.1200,64.0350,64.0350,72100
1488379019,64.1650,64.1650,64.0800,64.1000,79000
1488379079,64.2500,64.2600,64.1500,64.1600,88700
1488379080,64.2500,64.3000,64.2500,64.2600,85900
1488379199,64.2100,64.2900,64.2046,64.2500,66800
1488379200,64.1999,64.2200,64.1600,64.2100,44400
1488379318,64.2200,64.2400,64.1950,64.2000,67900
1488379321,64.2400,64.2500,64.1850,64.2100,55400
1488379380,64.2150,64.2500,64.1950,64.2500,41600
1488379499,64.3200,64.3300,64.2150,64.2150,103100
1488379500,64.3100,64.3500,64.2800,64.3200,131400
1488379560,64.2600,64.3100,64.2500,64.3100,51600
1488379624,64.2600,64.2700,64.2060,64.2500,105400
1488379680,64.2610,64.2900,64.2301,64.2500,87100
1488379741,64.2500,64.2900,64.2400,64.2601,57100
1488379800,64.2500,64.2700,64.2400,64.2500,60800
1488379862,64.2350,64.2500,64.2200,64.2500,71100
1488379921,64.1900,64.2340,64.1800,64.2340,57500
1488379980,64.1800,64.2058,64.1600,64.1900,44400
1488380040,64.2200,64.2200,64.1850,64.1900,39100
1488380100,64.2500,64.2650,64.2135,64.2150,73900
1488380160,64.2750,64.3000,64.2500,64.2600,74200
1488380221,64.2600,64.2850,64.2500,64.2800,30100
1488380337,64.2400,64.2650,64.2300,64.2550,37700
1488380340,64.2300,64.2450,64.2200,64.2400,44800
1488380400,64.3400,64.3500,64.2400,64.2400,118500
1488380460,64.4100,64.4200,64.3400,64.3420,108900
1488380520,64.4450,64.4600,64.4100,64.4100,63800
1488380639,64.4400,64.4650,64.4200,64.4500,75300
1488380640,64.4600,64.4650,64.4200,64.4300,49800
1488380700,64.4600,64.4700,64.4500,64.4600,43900
1488380819,64.5000,64.5000,64.4700,64.4700,50600
1488380820,64.4949,64.5200,64.4800,64.4926,99000
1488380939,64.4800,64.5200,64.4800,64.4900,94100
1488380940,64.4800,64.4900,64.4700,64.4800,54500
1488381057,64.4900,64.4900,64.4750,64.4800,31100
1488381119,64.4600,64.4800,64.4149,64.4800,100900
1488381124,64.4800,64.4900,64.4534,64.4534,41600
1488381181,64.4700,64.5000,64.4700,64.4800,34500
1488381242,64.5100,64.5100,64.4549,64.4700,57900
1488381300,64.4900,64.5200,64.4800,64.5166,73100
1488381360,64.4500,64.5100,64.4500,64.4900,62100
1488381420,64.4800,64.4900,64.4450,64.4450,32800
1488381482,64.4750,64.5100,64.4700,64.4900,49300
1488381599,64.4900,64.4900,64.4600,64.4700,32400
1488381602,64.5500,64.5500,64.5000,64.5000,80400
1488381661,64.5700,64.5800,64.5400,64.5500,78400
1488381721,64.5600,64.5800,64.5300,64.5600,52900
1488381781,64.5700,64.5732,64.5500,64.5600,31600
1488381841,64.5500,64.5700,64.5500,64.5643,30600
1488381902,64.4950,64.5529,64.4900,64.5500,59300
1488382018,64.5300,64.5300,64.5000,64.5000,51700
1488382023,64.5100,64.5300,64.4900,64.5250,39200
1488382080,64.5000,64.5100,64.4900,64.5057,37200
1488382143,64.5100,64.5200,64.4900,64.5000,53700
1488382200,64.4850,64.5100,64.4700,64.5100,34900
1488382261,64.4650,64.5000,64.4600,64.4850,29400
1488382379,64.4833,64.4850,64.4600,64.4700,22700
1488382439,64.4800,64.5000,64.4800,64.4900,29900
1488382440,64.4400,64.4850,64.4400,64.4800,60000
1488382500,64.4200,64.4500,64.4000,64.4499,86300
1488382619,64.4600,64.4700,64.4300,64.4300,34100
1488382620,64.4500,64.4700,64.4500,64.4600,22800
1488382681,64.4665,64.4700,64.4400,64.4535,35500
1488382742,64.4400,64.4650,64.4250,64.4650,19900
1488382859,64.3800,64.4310,64.3749,64.4300,43500
1488382919,64.3800,64.3900,64.3700,64.3800,82300
1488382979,64.3700,64.3900,64.3600,64.3800,29100
1488383039,64.3700,64.3950,64.3608,64.3700,47400
1488383040,64.3600,64.3850,64.3500,64.3800,49000
1488383100,64.3900,64.4000,64.3550,64.3700,51100
1488383162,64.4300,64.4300,64.3900,64.3950,47000
1488383222,64.4300,64.4400,64.4249,64.4300,19500
1488383282,64.4400,64.4400,64.4200,64.4300,27300
1488383341,64.4250,64.4400,64.4200,64.4400,18700
1488383400,64.4000,64.4300,64.4000,64.4269,20300
1488383519,64.3800,64.4100,64.3800,64.4000,47000
1488383523,64.3650,64.3900,64.3600,64.3850,47800
1488383638,64.3900,64.3900,64.3600,64.3650,34500
1488383699,64.4170,64.4300,64.3800,64.3900,38200
1488383700,64.4550,64.4600,64.4100,64.4200,43700
1488383760,64.4750,64.4800,64.4500,64.4500,78100
1488383820,64.4600,64.4800,64.4600,64.4799,51200
1488383939,64.4800,64.4865,64.4500,64.4600,41100
1488383940,64.5050,64.5100,64.4700,64.4850,82700
1488384002,64.4899,64.5200,64.4800,64.5042,40400
1488384060,64.4900,64.5000,64.4800,64.4900,45700
1488384126,64.4950,64.5000,64.4600,64.4800,31100
1488384238,64.4858,64.4950,64.4800,64.4950,20300
1488384240,64.4600,64.4865,64.4600,64.4800,23600
1488384301,64.4750,64.4800,64.4600,64.4600,33600
1488384360,64.4500,64.4900,64.4500,64.4757,61400
1488384420,64.4700,64.4750,64.4450,64.4500,31500
1488384481,64.5200,64.5250,64.4700,64.4734,77900
1488384599,64.5800,64.5800,64.5100,64.5200,84900
1488384600,64.5600,64.5800,64.5500,64.5700,23900
1488384719,64.5450,64.5750,64.5400,64.5502,42700
1488384720,64.5650,64.5700,64.5400,64.5500,26100
1488384839,64.5450,64.5700,64.5400,64.5700,18900
1488384840,64.5600,64.5600,64.5430,64.5500,45200
1488384900,64.5400,64.5650,64.5400,64.5550,37700
1488384961,64.5450,64.5500,64.5300,64.5400,30300
1488385079,64.5500,64.5600,64.5400,64.5436,68300
1488385080,64.5600,64.5600,64.5300,64.5499,52100
1488385140,64.5800,64.5800,64.5500,64.5600,42200
1488385258,64.5800,64.5800,64.5700,64.5800,33300
1488385319,64.5749,64.5900,64.5600,64.5800,31700
1488385379,64.5700,64.5800,64.5700,64.5700,18700
1488385380,64.5700,64.5800,64.5600,64.5700,31500
1488385499,64.5900,64.6000,64.5700,64.5700,40200
1488385500,64.5900,64.6000,64.5800,64.5950,41000
1488385564,64.6300,64.6400,64.5900,64.5900,160100
1488385620,64.6175,64.6300,64.6100,64.6200,36400
1488385683,64.6400,64.6400,64.6100,64.6200,55500
1488385798,64.6350,64.6500,64.6300,64.6350,75400
1488385800,64.6500,64.6500,64.6400,64.6439,35600
1488385860,64.6500,64.6700,64.6400,64.6450,103000
1488385979,64.6800,64.6801,64.6500,64.6600,22100
1488386039,64.6835,64.7000,64.6800,64.6850,46700
1488386040,64.6900,64.6900,64.6700,64.6800,19100
1488386155,64.6900,64.7000,64.6800,64.6850,30100
1488386218,64.6450,64.6900,64.6400,64.6900,62600
1488386220,64.6500,64.6658,64.6401,64.6479,36000
1488386339,64.6650,64.6700,64.6400,64.6550,48100
1488386340,64.6812,64.6900,64.6500,64.6600,26100
1488386400,64.6900,64.7000,64.6700,64.6801,25600
1488386463,64.7100,64.7199,64.6900,64.6900,52300
1488386522,64.7300,64.7400,64.7000,64.7050,82700
1488386639,64.7600,64.7600,64.7300,64.7300,64600
1488386640,64.7710,64.7800,64.7500,64.7600,19100
1488386701,64.7550,64.7750,64.7500,64.7700,47400
1488386819,64.7450,64.7600,64.7400,64.7550,40800
1488386820,64.7400,64.7500,64.7200,64.7400,74300
1488386939,64.7448,64.7651,64.7350,64.7400,56800
1488386941,64.7548,64.7600,64.7300,64.7410,35300
1488387057,64.7650,64.7700,64.7500,64.7550,26800
1488387063,64.7900,64.8000,64.7650,64.7650,59300
1488387121,64.7800,64.7900,64.7800,64.7850,14500
1488387239,64.7950,64.8000,64.7800,64.7850,32800
1488387240,64.8039,64.8100,64.7900,64.7950,36000
1488387359,64.8050,64.8100,64.8000,64.8052,24000
1488387419,64.8400,64.8493,64.8050,64.8053,62100
1488387479,64.8165,64.8450,64.8100,64.8450,73800
1488387539,64.8100,64.8200,64.8000,64.8100,42100
1488387540,64.7850,64.8050,64.7800,64.8000,46200
1488387600,64.7752,64.7900,64.7750,64.7850,24700
1488387719,64.8200,64.8200,64.7700,64.7710,75600
1488387779,64.8500,64.8600,64.8200,64.8200,54800
1488387780,64.8700,64.8700,64.8500,64.8500,28900
1488387898,64.9200,64.9500,64.8631,64.8632,163600
1488387956,64.9540,64.9600,64.9200,64.9200,67500
1488387960,64.9550,64.9600,64.9300,64.9600,66700
1488388021,64.9400,64.9600,64.9400,64.9600,31300
1488388080,64.9600,64.9700,64.9400,64.9450,48200
1488388140,64.9400,64.9800,64.9400,64.9600,44300
1488388257,64.9500,64.9600,64.9400,64.9500,29600
1488388319,64.9700,64.9725,64.9500,64.9500,38100
1488388321,64.9700,64.9800,64.9548,64.9700,66400
1488388380,64.9500,64.9700,64.9500,64.9700,48800
1488388499,64.9652,64.9800,64.9500,64.9500,59800
1488388500,64.9850,64.9900,64.9650,64.9700,74700
1488388560,64.9600,64.9900,64.9537,64.9800,66300
1488388621,64.9642,64.9800,64.9500,64.9650,52000
1488388680,64.9600,64.9700,64.9500,64.9650,35000
1488388798,64.9601,64.9700,64.9410,64.9500,47100
1488388800,64.9300,64.9700,64.9300,64.9600,42100
1488388919,64.9300,64.9500,64.9150,64.9250,41500
1488388921,64.9150,64.9377,64.9100,64.9300,40700
1488389039,64.9450,64.9600,64.9150,64.9150,142000
1488389040,64.9400,64.9500,64.9300,64.9400,29000
1488389159,64.9600,64.9800,64.9350,64.9400,56500
1488389160,64.9600,64.9700,64.9600,64.9650,28100
1488389220,64.9000,64.9650,64.9000,64.9600,64500
