timestamp,close,high,low,open,volume1488378640,45.9900,45.9900,45.9900,45.9900,108400
1488378719,46.0502,46.0700,46.0350,46.0350,30000
1488378732,46.0400,46.0900,46.0307,46.0900,18900
1488378838,46.0400,46.0500,46.0000,46.0500,14700
1488378898,46.0150,46.0500,46.0150,46.0401,21500
1488378903,45.9900,46.0750,45.9900,46.0400,42700
1488379012,46.0500,46.0500,45.9900,45.9950,31800
1488379020,46.1100,46.1200,46.0650,46.0650,53600
1488379083,46.1200,46.1300,46.1100,46.1200,17100
1488379199,46.1000,46.1400,46.0950,46.1300,24800
1488379203,46.0300,46.1000,46.0300,46.1000,37400
1488379262,46.0650,46.1000,46.0400,46.0400,28800
1488379377,46.0650,46.0650,46.0350,46.0650,31100
1488379439,46.0200,46.0850,46.0200,46.0700,33200
1488379443,46.0500,46.0600,46.0000,46.0200,38200
1488379551,46.0500,46.0800,46.0400,46.0450,13900
1488379560,46.0500,46.0500,46.0200,46.0400,9800
1488379675,45.9800,46.0800,45.9750,46.0500,59800
1488379737,46.0100,46.0200,45.9700,45.9800,16500
1488379798,46.0100,46.0311,46.0100,46.0200,9600
1488379812,46.0500,46.0500,46.0200,46.0300,29300
1488379918,46.0400,46.0600,46.0300,46.0509,11300
1488379922,46.0600,46.0600,46.0100,46.0300,11800
1488379981,46.1450,46.1450,46.0500,46.0500,42800
1488380099,46.1750,46.1800,46.1400,46.1450,35300
1488380159,46.2450,46.2500,46.1700,46.1792,86100
1488380219,46.2600,46.2800,46.2400,46.2400,23400
1488380220,46.2800,46.2800,46.2500,46.2570,22900
1488380335,46.2600,46.3001,46.2550,46.2800,45600
1488380395,46.2900,46.3000,46.2100,46.2400,21400
1488380457,46.2900,46.3000,46.2600,46.2900,27900
1488380465,46.3500,46.3600,46.2600,46.2700,37000
1488380521,46.4100,46.4100,46.3300,46.3450,42200
1488380637,46.4000,46.4100,46.3600,46.4100,16400
1488380697,46.4000,46.4100,46.3700,46.4000,21800
1488380702,46.3500,46.4000,46.3450,46.3950,20900
1488380810,46.3249,46.3500,46.3200,46.3500,8800
1488380821,46.3600,46.3600,46.3300,46.3300,7700
1488380936,46.3100,46.3652,46.3100,46.3652,10500
1488380998,46.2800,46.3100,46.2800,46.3100,25200
1488381052,46.2900,46.2900,46.2600,46.2800,24700
1488381060,46.2900,46.3000,46.2600,46.2900,10700
1488381125,46.2900,46.3000,46.2850,46.2900,6000
1488381239,46.2700,46.2901,46.2650,46.2900,18200
1488381244,46.2900,46.2900,46.2600,46.2700,13700
1488381300,46.2400,46.2850,46.2300,46.2850,17400
1488381416,46.2300,46.2500,46.2100,46.2400,13800
1488381479,46.2600,46.2600,46.2210,46.2250,8100
1488381539,46.2800,46.2800,46.2500,46.2600,5900
1488381541,46.2900,46.3100,46.2800,46.2900,9600
1488381602,46.3100,46.3200,46.2900,46.3000,13700
1488381715,46.2700,46.3050,46.2700,46.3050,11900
1488381779,46.2900,46.2900,46.2700,46.2750,5600
1488381780,46.3100,46.3100,46.2900,46.2900,11400
1488381851,46.3200,46.3200,46.2900,46.3000,7400
1488381954,46.3050,46.3400,46.3050,46.3300,10800
1488382010,46.3152,46.3152,46.3000,46.3100,5700
1488382028,46.2900,46.3200,46.2900,46.3180,22400
1488382086,46.3100,46.3200,46.3000,46.3000,14900
1488382187,46.3100,46.3200,46.3000,46.3200,10400
1488382254,46.3000,46.3200,46.3000,46.3100,10200
